"84037ACM","A","USD",0.20
"84037ACM","B","GBP",0.40
"84096AC ","B","USD",0.75
"84096AC ","A","GBP",0.10
"84098AC ","C","USD",0.20
"84098AC ","D","GBP",0.40
"84102AC ","F","USD",0.75
"84102AC ","E","GBP",0.10
"84104AC ","A","USD",0.20
"84104AC ","B","GBP",0.40
"84127AC ","B","USD",0.75
"84127AC ","A","GBP",0.10
"84174ACM","C","USD",0.20
"84174ACM","D","GBP",0.40
"84200ACM","F","USD",0.75
"84200ACM","E","GBP",0.10
"84205ACM","A","USD",0.20
"84205ACM","B","GBP",0.40
"84227AC ","B","USD",0.75
"84227AC ","A","GBP",0.10
"84229AC ","C","USD",0.20
"84229AC ","D","GBP",0.40
"84263ACM","F","USD",0.75
"84263ACM","E","GBP",0.10
"84301AC ","A","USD",0.20
"84301AC ","B","GBP",0.40
"84347AC ","B","USD",0.75
"84347AC ","A","GBP",0.10
"84348AC ","C","USD",0.20
"84348AC ","D","GBP",0.40
"84383ACM","F","USD",0.75
"84383ACM","E","GBP",0.10
"84415ACM","A","USD",0.20
"84415ACM","B","GBP",0.40
"84420ACM","B","USD",0.75
"84420ACM","A","GBP",0.10
"84442ACM","C","USD",0.20
"84442ACM","D","GBP",0.40
"84501ACM","F","USD",0.75
"84501ACM","E","GBP",0.10
"84503AC ","A","USD",0.20
"84503AC ","B","GBP",0.40
"84549ACM","B","USD",0.75
"84549ACM","A","GBP",0.10
"84559ACM","C","USD",0.20
"84559ACM","D","GBP",0.40
"84609ACM","F","USD",0.75
"84609ACM","E","GBP",0.10
"84619ACM","A","USD",0.20
"84619ACM","B","GBP",0.40
"84655ACM","B","USD",0.75
"84655ACM","A","GBP",0.10
"84705ACM","C","USD",0.20
"84705ACM","D","GBP",0.40
"84707ACM","F","USD",0.75
"84707ACM","E","GBP",0.10
"84733ACM","A","USD",0.20
"84733ACM","B","GBP",0.40
"84739ACM","B","USD",0.75
"84739ACM","A","GBP",0.10
"84745ACM","C","USD",0.20
"84745ACM","D","GBP",0.40
"84748ACM","F","USD",0.75
"84748ACM","E","GBP",0.10
"84751ACM","A","USD",0.20
"84751ACM","B","GBP",0.40
"84760ACM","B","USD",0.75
"84760ACM","A","GBP",0.10
"84783ACM","C","USD",0.20
"84783ACM","D","GBP",0.40
"84788ACM","F","USD",0.75
"84788ACM","E","GBP",0.10
"84842AC ","A","USD",0.20
"84842AC ","B","GBP",0.40
"84848AC ","B","USD",0.75
"84848AC ","A","GBP",0.10
"84852AC ","C","USD",0.20
"84852AC ","D","GBP",0.40
"84853AC ","F","USD",0.75
"84853AC ","E","GBP",0.10
"84859AC ","A","USD",0.20
"84859AC ","B","GBP",0.40
"84870ACM","B","USD",0.75
"84870ACM","A","GBP",0.10
"84898ACM","C","USD",0.20
"84898ACM","D","GBP",0.40
"84948ACM","F","USD",0.75
"84948ACM","E","GBP",0.10
"84979AC ","A","USD",0.20
"84979AC ","B","GBP",0.40
"84999ACM","B","USD",0.75
"84999ACM","A","GBP",0.10
"85003ACM","C","USD",0.20
"85003ACM","D","GBP",0.40
"85012ACM","F","USD",0.75
"85012ACM","E","GBP",0.10
"85037ACM","A","USD",0.20
"85037ACM","B","GBP",0.40
"85038AC ","B","USD",0.75
"85038AC ","A","GBP",0.10
"85078AC ","C","USD",0.20
"85078AC ","D","GBP",0.40
"85135ACM","F","USD",0.75
"85135ACM","E","GBP",0.10
"85162ACK","A","USD",0.20
"85162ACK","B","GBP",0.40
"85170ACM","B","USD",0.75
"85170ACM","A","GBP",0.10
"85171ACM","C","USD",0.20
"85171ACM","D","GBP",0.40
"85184AC ","F","USD",0.75
"85184AC ","E","GBP",0.10
"85228ACM","A","USD",0.20
"85228ACM","B","GBP",0.40
"85229ACM","B","USD",0.75
"85229ACM","A","GBP",0.10
"85243ACM","C","USD",0.20
"85243ACM","D","GBP",0.40
"85250ACM","F","USD",0.75
"85250ACM","E","GBP",0.10
"85268ACM","A","USD",0.20
"85268ACM","B","GBP",0.40
"85274ACM","B","USD",0.75
"85274ACM","A","GBP",0.10
"85278ACM","C","USD",0.20
"85278ACM","D","GBP",0.40
"85284ACM","F","USD",0.75
"85284ACM","E","GBP",0.10
"85286ACM","A","USD",0.20
"85286ACM","B","GBP",0.40
"85298ACM","B","USD",0.75
"85298ACM","A","GBP",0.10
"85349ACM","C","USD",0.20
"85349ACM","D","GBP",0.40
"85377ACM","F","USD",0.75
"85377ACM","E","GBP",0.10
"85379ACM","A","USD",0.20
"85379ACM","B","GBP",0.40
"85397ACM","B","USD",0.75
"85397ACM","A","GBP",0.10
"85401ACM","C","USD",0.20
"85401ACM","D","GBP",0.40
"85412AC ","F","USD",0.75
"85412AC ","E","GBP",0.10
"85413AC ","A","USD",0.20
"85413AC ","B","GBP",0.40
"85416ACM","B","USD",0.75
"85416ACM","A","GBP",0.10
"85417ACM","C","USD",0.20
"85417ACM","D","GBP",0.40
"85431ACM","F","USD",0.75
"85431ACM","E","GBP",0.10
"85440ACM","A","USD",0.20
"85440ACM","B","GBP",0.40
"85447ACM","B","USD",0.75
"85447ACM","A","GBP",0.10
"85455ACM","C","USD",0.20
"85455ACM","D","GBP",0.40
"85460ACM","F","USD",0.75
"85460ACM","E","GBP",0.10
"85462ACM","A","USD",0.20
"85462ACM","B","GBP",0.40
"85469ACM","B","USD",0.75
"85469ACM","A","GBP",0.10
"85483AC ","C","USD",0.20
"85483AC ","D","GBP",0.40
"85486ACM","F","USD",0.75
"85486ACM","E","GBP",0.10
"85488ACM","A","USD",0.20
"85488ACM","B","GBP",0.40
"85493ACM","B","USD",0.75
"85493ACM","A","GBP",0.10
"85501ACM","C","USD",0.20
"85501ACM","D","GBP",0.40
"85502ACM","F","USD",0.75
"85502ACM","E","GBP",0.10
"85520ACM","A","USD",0.20
"85520ACM","B","GBP",0.40
"85530ACM","B","USD",0.75
"85530ACM","A","GBP",0.10
"85533ACM","C","USD",0.20
"85533ACM","D","GBP",0.40
"85549ACM","F","USD",0.75
"85549ACM","E","GBP",0.10
"85554ACM","A","USD",0.20
"85554ACM","B","GBP",0.40
"85560ACM","B","USD",0.75
"85560ACM","A","GBP",0.10
"85571ACM","C","USD",0.20
"85571ACM","D","GBP",0.40
"85577ACM","F","USD",0.75
"85577ACM","E","GBP",0.10
"85584ACM","A","USD",0.20
"85584ACM","B","GBP",0.40
"85587ACM","B","USD",0.75
"85587ACM","A","GBP",0.10
"85588ACM","C","USD",0.20
"85588ACM","D","GBP",0.40
"85589ACM","F","USD",0.75
"85589ACM","E","GBP",0.10
"85601ACM","A","USD",0.20
"85601ACM","B","GBP",0.40
"85602ACM","B","USD",0.75
"85602ACM","A","GBP",0.10
"85612ACM","C","USD",0.20
"85612ACM","D","GBP",0.40
"85614ACM","F","USD",0.75
"85614ACM","E","GBP",0.10
"85615ACM","A","USD",0.20
"85615ACM","B","GBP",0.40
"85616ACM","B","USD",0.75
"85616ACM","A","GBP",0.10
"85634ACM","C","USD",0.20
"85634ACM","D","GBP",0.40
"85639ACM","F","USD",0.75
"85639ACM","E","GBP",0.10
"85640ACM","A","USD",0.20
"85640ACM","B","GBP",0.40
"85642ACM","B","USD",0.75
"85642ACM","A","GBP",0.10
"85643ACM","C","USD",0.20
"85643ACM","D","GBP",0.40
"85649ACM","F","USD",0.75
"85649ACM","E","GBP",0.10
"85673ACM","A","USD",0.20
"85673ACM","B","GBP",0.40
"85721ACM","B","USD",0.75
"85721ACM","A","GBP",0.10
"85731ACM","C","USD",0.20
"85731ACM","D","GBP",0.40
"85732ACM","F","USD",0.75
"85732ACM","E","GBP",0.10
"85733ACM","A","USD",0.20
"85733ACM","B","GBP",0.40
"85794ACM","B","USD",0.75
"85794ACM","A","GBP",0.10
"85800ACM","C","USD",0.20
"85800ACM","D","GBP",0.40
"85805ACM","F","USD",0.75
"85805ACM","E","GBP",0.10
"85810ACM","A","USD",0.20
"85810ACM","B","GBP",0.40
"85815ACM","B","USD",0.75
"85815ACM","A","GBP",0.10
"85821ACM","C","USD",0.20
"85821ACM","D","GBP",0.40
"85829ACM","F","USD",0.75
"85829ACM","E","GBP",0.10
"85923ACM","A","USD",0.20
"85923ACM","B","GBP",0.40
"85925ACM","B","USD",0.75
"85925ACM","A","GBP",0.10
"85939ACM","C","USD",0.20
"85939ACM","D","GBP",0.40
"86036AC ","F","USD",0.75
"86036AC ","E","GBP",0.10
"86037AC ","A","USD",0.20
"86037AC ","B","GBP",0.40
"86043AC ","B","USD",0.75
"86043AC ","A","GBP",0.10
"86070ACM","C","USD",0.20
"86070ACM","D","GBP",0.40
"86073ACM","F","USD",0.75
"86073ACM","E","GBP",0.10
"86075ACM","A","USD",0.20
"86075ACM","B","GBP",0.40
"86115ACM","B","USD",0.75
"86115ACM","A","GBP",0.10
"86173AC ","C","USD",0.20
"86173AC ","D","GBP",0.40
"86175AC ","F","USD",0.75
"86175AC ","E","GBP",0.10
"86177AC ","A","USD",0.20
"86177AC ","B","GBP",0.40
"86178AC ","B","USD",0.75
"86178AC ","A","GBP",0.10
"86186ACM","C","USD",0.20
"86186ACM","D","GBP",0.40
"86350ACM","F","USD",0.75
"86350ACM","E","GBP",0.10
"86353ACM","A","USD",0.20
"86353ACM","B","GBP",0.40
"86355ACM","B","USD",0.75
"86355ACM","A","GBP",0.10
"86359ACM","C","USD",0.20
"86359ACM","D","GBP",0.40
"86361ACM","F","USD",0.75
"86361ACM","E","GBP",0.10
"86401ACM","A","USD",0.20
"86401ACM","B","GBP",0.40
"86404ACM","B","USD",0.75
"86404ACM","A","GBP",0.10
"86410ACM","C","USD",0.20
"86410ACM","D","GBP",0.40
"86428AC ","F","USD",0.75
"86428AC ","E","GBP",0.10
"86433ACM","A","USD",0.20
"86433ACM","B","GBP",0.40
"86434ACM","B","USD",0.75
"86434ACM","A","GBP",0.10
"86478ACM","C","USD",0.20
"86478ACM","D","GBP",0.40
"86479ACM","F","USD",0.75
"86479ACM","E","GBP",0.10
"86501ACM","A","USD",0.20
"86501ACM","B","GBP",0.40
"86502ACM","B","USD",0.75
"86502ACM","A","GBP",0.10
"86503ACM","C","USD",0.20
"86503ACM","D","GBP",0.40
"86504ACM","F","USD",0.75
"86504ACM","E","GBP",0.10
"86505ACM","A","USD",0.20
"86505ACM","B","GBP",0.40
"86506ACM","B","USD",0.75
"86506ACM","A","GBP",0.10
"86507ACM","C","USD",0.20
"86507ACM","D","GBP",0.40
"86512ACM","F","USD",0.75
"86512ACM","E","GBP",0.10
"86515ACM","A","USD",0.20
"86515ACM","B","GBP",0.40
"86539ACM","B","USD",0.75
"86539ACM","A","GBP",0.10
"86586ACM","C","USD",0.20
"86586ACM","D","GBP",0.40
"86648ACM","F","USD",0.75
"86648ACM","E","GBP",0.10
"86653ACM","A","USD",0.20
"86653ACM","B","GBP",0.40
"86654ACM","B","USD",0.75
"86654ACM","A","GBP",0.10
"86655ACM","C","USD",0.20
"86655ACM","D","GBP",0.40
"86657ACM","F","USD",0.75
"86657ACM","E","GBP",0.10
"86660ACM","A","USD",0.20
"86660ACM","B","GBP",0.40
"86663ACM","B","USD",0.75
"86663ACM","A","GBP",0.10
"86689ACM","C","USD",0.20
"86689ACM","D","GBP",0.40
"86711ACM","F","USD",0.75
"86711ACM","E","GBP",0.10
"86714AC ","A","USD",0.20
"86714AC ","B","GBP",0.40
"86718ACM","B","USD",0.75
"86718ACM","A","GBP",0.10
"86728ACM","C","USD",0.20
"86728ACM","D","GBP",0.40
"86762ACM","F","USD",0.75
"86762ACM","E","GBP",0.10
"86764ACM","A","USD",0.20
"86764ACM","B","GBP",0.40
"86776ACM","B","USD",0.75
"86776ACM","A","GBP",0.10
"86777ACM","C","USD",0.20
"86777ACM","D","GBP",0.40
"86783ACM","F","USD",0.75
"86783ACM","E","GBP",0.10
"86802AC ","A","USD",0.20
"86802AC ","B","GBP",0.40
"86807AC ","B","USD",0.75
"86807AC ","A","GBP",0.10
"86814AC ","C","USD",0.20
"86814AC ","D","GBP",0.40
"86816AC ","F","USD",0.75
"86816AC ","E","GBP",0.10
"86833ACM","A","USD",0.20
"86833ACM","B","GBP",0.40
"86854ACM","B","USD",0.75
"86854ACM","A","GBP",0.10
"86882AC ","C","USD",0.20
"86882AC ","D","GBP",0.40
"86888AC ","F","USD",0.75
"86888AC ","E","GBP",0.10
"86935ACM","A","USD",0.20
"86935ACM","B","GBP",0.40
"86940ACM","B","USD",0.75
"86940ACM","A","GBP",0.10
"86941ACM","C","USD",0.20
"86941ACM","D","GBP",0.40
"86948ACM","F","USD",0.75
"86948ACM","E","GBP",0.10
"86951ACM","A","USD",0.20
"86951ACM","B","GBP",0.40
"86952ACM","B","USD",0.75
"86952ACM","A","GBP",0.10
"86968ACK","C","USD",0.20
"86968ACK","D","GBP",0.40
"86973ACK","F","USD",0.75
"86973ACK","E","GBP",0.10
"86976ACK","A","USD",0.20
"86976ACK","B","GBP",0.40
"86979ACK","B","USD",0.75
"86979ACK","A","GBP",0.10
"86993ACM","C","USD",0.20
"86993ACM","D","GBP",0.40
"87562ACM","F","USD",0.75
"87562ACM","E","GBP",0.10
"87563ACM","A","USD",0.20
"87563ACM","B","GBP",0.40
"87564ACM","B","USD",0.75
"87564ACM","A","GBP",0.10
"87565ACM","C","USD",0.20
"87565ACM","D","GBP",0.40
"87578AC ","F","USD",0.75
"87578AC ","E","GBP",0.10
"87579ACM","A","USD",0.20
"87579ACM","B","GBP",0.40
"87926ACM","B","USD",0.75
"87926ACM","A","GBP",0.10
"87928ACM","C","USD",0.20
"87928ACM","D","GBP",0.40
"88037ACM","F","USD",0.75
"88037ACM","E","GBP",0.10
"88144ACM","A","USD",0.20
"88144ACM","B","GBP",0.40
"88191ACM","B","USD",0.75
"88191ACM","A","GBP",0.10
"88210ACM","C","USD",0.20
"88210ACM","D","GBP",0.40
"88227ACM","F","USD",0.75
"88227ACM","E","GBP",0.10
"88228ACM","A","USD",0.20
"88228ACM","B","GBP",0.40
"88246ACM","B","USD",0.75
"88246ACM","A","GBP",0.10
"88268ACM","C","USD",0.20
"88268ACM","D","GBP",0.40
"88304ACM","F","USD",0.75
"88304ACM","E","GBP",0.10
"88311ACM","A","USD",0.20
"88311ACM","B","GBP",0.40
"88345ACM","B","USD",0.75
"88345ACM","A","GBP",0.10
"88359ACM","C","USD",0.20
"88359ACM","D","GBP",0.40
"88388ACM","F","USD",0.75
"88388ACM","E","GBP",0.10
"88394AC ","A","USD",0.20
"88394AC ","B","GBP",0.40
"88433ACM","B","USD",0.75
"88433ACM","A","GBP",0.10
"88439ACM","C","USD",0.20
"88439ACM","D","GBP",0.40
"88457ACM","F","USD",0.75
"88457ACM","E","GBP",0.10
"88490ACM","A","USD",0.20
"88490ACM","B","GBP",0.40
"88500ACM","B","USD",0.75
"88500ACM","A","GBP",0.10
"88519ACM","C","USD",0.20
"88519ACM","D","GBP",0.40
"88541ACM","F","USD",0.75
"88541ACM","E","GBP",0.10
"88542ACM","A","USD",0.20
"88542ACM","B","GBP",0.40
"88543ACM","B","USD",0.75
"88543ACM","A","GBP",0.10
"88562ACM","C","USD",0.20
"88562ACM","D","GBP",0.40
"88619ACM","F","USD",0.75
"88619ACM","E","GBP",0.10
"88620ACM","A","USD",0.20
"88620ACM","B","GBP",0.40
"88621ACM","B","USD",0.75
"88621ACM","A","GBP",0.10
"88622ACM","C","USD",0.20
"88622ACM","D","GBP",0.40
"88625ACM","F","USD",0.75
"88625ACM","E","GBP",0.10
"88660ACM","A","USD",0.20
"88660ACM","B","GBP",0.40
"88664ACM","B","USD",0.75
"88664ACM","A","GBP",0.10
"88669ACM","C","USD",0.20
"88669ACM","D","GBP",0.40
"88685ACM","F","USD",0.75
"88685ACM","E","GBP",0.10
"88686ACM","A","USD",0.20
"88686ACM","B","GBP",0.40
"88688ACM","B","USD",0.75
"88688ACM","A","GBP",0.10
"88689ACM","C","USD",0.20
"88689ACM","D","GBP",0.40
"8868DACM","F","USD",0.75
"8868DACM","E","GBP",0.10
"88690ACM","A","USD",0.20
"88690ACM","B","GBP",0.40
"88692ACM","B","USD",0.75
"88692ACM","A","GBP",0.10
"88693ACM","C","USD",0.20
"88693ACM","D","GBP",0.40
"88694ACM","F","USD",0.75
"88694ACM","E","GBP",0.10
"88695ACM","A","USD",0.20
"88695ACM","B","GBP",0.40
"88696ACM","B","USD",0.75
"88696ACM","A","GBP",0.10
"88697ACM","C","USD",0.20
"88697ACM","D","GBP",0.40
"88699ACM","F","USD",0.75
"88699ACM","E","GBP",0.10
"88894ACM","A","USD",0.20
"88894ACM","B","GBP",0.40
"88905AC ","B","USD",0.75
"88905AC ","A","GBP",0.10
"88924AC ","C","USD",0.20
"88924AC ","D","GBP",0.40
"88937AC ","F","USD",0.75
"88937AC ","E","GBP",0.10
"88939AC ","A","USD",0.20
"88939AC ","B","GBP",0.40
"88952ACM","B","USD",0.75
"88952ACM","A","GBP",0.10
"88954ACM","C","USD",0.20
"88954ACM","D","GBP",0.40
"88968ACM","F","USD",0.75
"88968ACM","E","GBP",0.10
"88969ACM","A","USD",0.20
"88969ACM","B","GBP",0.40
"88973ACM","B","USD",0.75
"88973ACM","A","GBP",0.10
"88980ACM","C","USD",0.20
"88980ACM","D","GBP",0.40
"88983ACM","F","USD",0.75
"88983ACM","E","GBP",0.10
"88986ACM","A","USD",0.20
"88986ACM","B","GBP",0.40
"88990ACM","B","USD",0.75
"88990ACM","A","GBP",0.10
"89084ACM","C","USD",0.20
"89084ACM","D","GBP",0.40
"89088ACM","F","USD",0.75
"89088ACM","E","GBP",0.10
"89095ACM","A","USD",0.20
"89095ACM","B","GBP",0.40
"89102ACM","B","USD",0.75
"89102ACM","A","GBP",0.10
"89103ACM","C","USD",0.20
"89103ACM","D","GBP",0.40
"89104ACM","F","USD",0.75
"89104ACM","E","GBP",0.10
"89105ACM","A","USD",0.20
"89105ACM","B","GBP",0.40
"89106ACM","B","USD",0.75
"89106ACM","A","GBP",0.10
"89112ACM","C","USD",0.20
"89112ACM","D","GBP",0.40
"89115ACM","F","USD",0.75
"89115ACM","E","GBP",0.10
"89128ACM","A","USD",0.20
"89128ACM","B","GBP",0.40
"89158ACM","B","USD",0.75
"89158ACM","A","GBP",0.10
"89163ACM","C","USD",0.20
"89163ACM","D","GBP",0.40
"89177ACM","F","USD",0.75
"89177ACM","E","GBP",0.10
"89183ACM","A","USD",0.20
"89183ACM","B","GBP",0.40
"89184ACM","B","USD",0.75
"89184ACM","A","GBP",0.10
"89189ACM","C","USD",0.20
"89189ACM","D","GBP",0.40
"89192ACM","F","USD",0.75
"89192ACM","E","GBP",0.10
"89193ACM","A","USD",0.20
"89193ACM","B","GBP",0.40
"89196ACM","B","USD",0.75
"89196ACM","A","GBP",0.10
"89206ACM","C","USD",0.20
"89206ACM","D","GBP",0.40
"89211AC ","F","USD",0.75
"89211AC ","E","GBP",0.10
"89227ACM","A","USD",0.20
"89227ACM","B","GBP",0.40
"89242ACM","B","USD",0.75
"89242ACM","A","GBP",0.10
"89260ACM","C","USD",0.20
"89260ACM","D","GBP",0.40
"89268ACM","F","USD",0.75
"89268ACM","E","GBP",0.10
"89288ACM","A","USD",0.20
"89288ACM","B","GBP",0.40
"89300ACM","B","USD",0.75
"89300ACM","A","GBP",0.10
"89320ACM","C","USD",0.20
"89320ACM","D","GBP",0.40
"89324ACM","F","USD",0.75
"89324ACM","E","GBP",0.10
"89325ACM","A","USD",0.20
"89325ACM","B","GBP",0.40
"89326ACM","B","USD",0.75
"89326ACM","A","GBP",0.10
"89355ACM","C","USD",0.20
"89355ACM","D","GBP",0.40
"89408AC ","F","USD",0.75
"89408AC ","E","GBP",0.10
"89415ACM","A","USD",0.20
"89415ACM","B","GBP",0.40
"89442ACM","B","USD",0.75
"89442ACM","A","GBP",0.10
"89444ACM","C","USD",0.20
"89444ACM","D","GBP",0.40
"89485ACM","F","USD",0.75
"89485ACM","E","GBP",0.10
"89505ACM","A","USD",0.20
"89505ACM","B","GBP",0.40
"89515ACM","B","USD",0.75
"89515ACM","A","GBP",0.10
"89520ACM","C","USD",0.20
"89520ACM","D","GBP",0.40
"89525ACM","F","USD",0.75
"89525ACM","E","GBP",0.10
"89529ACM","A","USD",0.20
"89529ACM","B","GBP",0.40
"89530ACM","B","USD",0.75
"89530ACM","A","GBP",0.10
"89535ACM","C","USD",0.20
"89535ACM","D","GBP",0.40
"89542ACM","F","USD",0.75
"89542ACM","E","GBP",0.10
"89546ACM","A","USD",0.20
"89546ACM","B","GBP",0.40
"89555ACM","B","USD",0.75
"89555ACM","A","GBP",0.10
"89560ACM","C","USD",0.20
"89560ACM","D","GBP",0.40
"89592ACM","F","USD",0.75
"89592ACM","E","GBP",0.10
"89594ACM","A","USD",0.20
"89594ACM","B","GBP",0.40
"89596ACM","B","USD",0.75
"89596ACM","A","GBP",0.10
"89597ACM","C","USD",0.20
"89597ACM","D","GBP",0.40
"89636ACM","F","USD",0.75
"89636ACM","E","GBP",0.10
"89644ACM","A","USD",0.20
"89644ACM","B","GBP",0.40
"89677AC ","B","USD",0.75
"89677AC ","A","GBP",0.10
"89758ACM","C","USD",0.20
"89758ACM","D","GBP",0.40
"89759ACM","F","USD",0.75
"89759ACM","E","GBP",0.10
"89802ACM","A","USD",0.20
"89802ACM","B","GBP",0.40
"89869ACM","B","USD",0.75
"89869ACM","A","GBP",0.10
"89870ACM","C","USD",0.20
"89870ACM","D","GBP",0.40
"89888ACM","F","USD",0.75
"89888ACM","E","GBP",0.10
"89889ACM","A","USD",0.20
"89889ACM","B","GBP",0.40
"89891ACM","B","USD",0.75
"89891ACM","A","GBP",0.10
"89892ACM","C","USD",0.20
"89892ACM","D","GBP",0.40
"89896ACM","F","USD",0.75
"89896ACM","E","GBP",0.10
"89897ACM","A","USD",0.20
"89897ACM","B","GBP",0.40
"89900ACM","B","USD",0.75
"89900ACM","A","GBP",0.10
"89917ACM","C","USD",0.20
"89917ACM","D","GBP",0.40
"89955ACM","F","USD",0.75
"89955ACM","E","GBP",0.10
"89956ACM","A","USD",0.20
"89956ACM","B","GBP",0.40
"8A001ACU","B","USD",0.75
"8A001ACU","A","GBP",0.10
"8A003ACU","C","USD",0.20
"8A003ACU","D","GBP",0.40
"8A004ACU","F","USD",0.75
"8A004ACU","E","GBP",0.10
"8A005ACU","A","USD",0.20
"8A005ACU","B","GBP",0.40
"8A006ACU","B","USD",0.75
"8A006ACU","A","GBP",0.10
"8A007ACU","C","USD",0.20
"8A007ACU","D","GBP",0.40
"8A008ACU","F","USD",0.75
"8A008ACU","E","GBP",0.10
"8A009ACU","A","USD",0.20
"8A009ACU","B","GBP",0.40
"8A010ACU","B","USD",0.75
"8A010ACU","A","GBP",0.10
"8A012ACU","C","USD",0.20
"8A012ACU","D","GBP",0.40
"8A013ACU","F","USD",0.75
"8A013ACU","E","GBP",0.10
"8A014ACU","A","USD",0.20
"8A014ACU","B","GBP",0.40
"8A015ACU","B","USD",0.75
"8A015ACU","A","GBP",0.10
"8A016ACU","C","USD",0.20
"8A016ACU","D","GBP",0.40
"8A017ACU","F","USD",0.75
"8A017ACU","E","GBP",0.10
"8A018ACU","A","USD",0.20
"8A018ACU","B","GBP",0.40
"8A019ACU","B","USD",0.75
"8A019ACU","A","GBP",0.10
"8A020ACU","C","USD",0.20
"8A020ACU","D","GBP",0.40
"8A021ACU","F","USD",0.75
"8A021ACU","E","GBP",0.10
"90134ACM","A","USD",0.20
"90134ACM","B","GBP",0.40
"90157ACD","B","USD",0.75
"90157ACD","A","GBP",0.10
"90165ACD","C","USD",0.20
"90165ACD","D","GBP",0.40
"90169ACD","F","USD",0.75
"90169ACD","E","GBP",0.10
"90171ACD","A","USD",0.20
"90171ACD","B","GBP",0.40
"90175ACD","B","USD",0.75
"90175ACD","A","GBP",0.10
"90178ACD","C","USD",0.20
"90178ACD","D","GBP",0.40
"90182ACD","F","USD",0.75
"90182ACD","E","GBP",0.10
"90183ACD","A","USD",0.20
"90183ACD","B","GBP",0.40
"90191ACD","B","USD",0.75
"90191ACD","A","GBP",0.10
"90193ACD","C","USD",0.20
"90193ACD","D","GBP",0.40
"90194ACD","F","USD",0.75
"90194ACD","E","GBP",0.10
"90199ACD","A","USD",0.20
"90199ACD","B","GBP",0.40
"90201ACD","B","USD",0.75
"90201ACD","A","GBP",0.10
"90203ACD","C","USD",0.20
"90203ACD","D","GBP",0.40
"90204ACD","F","USD",0.75
"90204ACD","E","GBP",0.10
"90207ACD","A","USD",0.20
"90207ACD","B","GBP",0.40
"90214ACM","B","USD",0.75
"90214ACM","A","GBP",0.10
"90217ACM","C","USD",0.20
"90217ACM","D","GBP",0.40
"90236ACD","F","USD",0.75
"90236ACD","E","GBP",0.10
"90238ACD","A","USD",0.20
"90238ACD","B","GBP",0.40
"90239ACD","B","USD",0.75
"90239ACD","A","GBP",0.10
"90243ACD","C","USD",0.20
"90243ACD","D","GBP",0.40
"90244ACD","F","USD",0.75
"90244ACD","E","GBP",0.10
"90245ACD","A","USD",0.20
"90245ACD","B","GBP",0.40
"90246ACD","B","USD",0.75
"90246ACD","A","GBP",0.10
"90250ACD","C","USD",0.20
"90250ACD","D","GBP",0.40
"90267ACD","F","USD",0.75
"90267ACD","E","GBP",0.10
"90268ACD","A","USD",0.20
"90268ACD","B","GBP",0.40
"90269ACD","B","USD",0.75
"90269ACD","A","GBP",0.10
"90270ACD","C","USD",0.20
"90270ACD","D","GBP",0.40
"90278ACM","F","USD",0.75
"90278ACM","E","GBP",0.10
"90296ACM","A","USD",0.20
"90296ACM","B","GBP",0.40
"90311ACM","B","USD",0.75
"90311ACM","A","GBP",0.10
"90317ACM","C","USD",0.20
"90317ACM","D","GBP",0.40
"90318ACM","F","USD",0.75
"90318ACM","E","GBP",0.10
"90337ACM","A","USD",0.20
"90337ACM","B","GBP",0.40
"90339ACM","B","USD",0.75
"90339ACM","A","GBP",0.10
"90341ACM","C","USD",0.20
"90341ACM","D","GBP",0.40
"90352ACM","F","USD",0.75
"90352ACM","E","GBP",0.10
"90361ACM","A","USD",0.20
"90361ACM","B","GBP",0.40
"90403ACM","B","USD",0.75
"90403ACM","A","GBP",0.10
"90500ACM","C","USD",0.20
"90500ACM","D","GBP",0.40
"90526ACM","F","USD",0.75
"90526ACM","E","GBP",0.10
"90560ACM","A","USD",0.20
"90560ACM","B","GBP",0.40
"90613ACM","B","USD",0.75
"90613ACM","A","GBP",0.10
"90618ACM","C","USD",0.20
"90618ACM","D","GBP",0.40
"90632ACD","F","USD",0.75
"90632ACD","E","GBP",0.10
"90639ACD","A","USD",0.20
"90639ACD","B","GBP",0.40
"90640ACD","B","USD",0.75
"90640ACD","A","GBP",0.10
"90641ACD","C","USD",0.20
"90641ACD","D","GBP",0.40
"90721ACM","F","USD",0.75
"90721ACM","E","GBP",0.10
"90724ACM","A","USD",0.20
"90724ACM","B","GBP",0.40
"90730ACM","B","USD",0.75
"90730ACM","A","GBP",0.10
"90740ACM","C","USD",0.20
"90740ACM","D","GBP",0.40
"90765ACM","F","USD",0.75
"90765ACM","E","GBP",0.10
"90778ACM","A","USD",0.20
"90778ACM","B","GBP",0.40
"90790ACM","B","USD",0.75
"90790ACM","A","GBP",0.10
"90821ACM","C","USD",0.20
"90821ACM","D","GBP",0.40
"90827ACM","F","USD",0.75
"90827ACM","E","GBP",0.10
"90829ACM","A","USD",0.20
"90829ACM","B","GBP",0.40
"90838ACM","B","USD",0.75
"90838ACM","A","GBP",0.10
"90932ACM","C","USD",0.20
"90932ACM","D","GBP",0.40
"91017AC ","F","USD",0.75
"91017AC ","E","GBP",0.10
"91064AC ","A","USD",0.20
"91064AC ","B","GBP",0.40
"91065AC ","B","USD",0.75
"91065AC ","A","GBP",0.10
"91066AC ","C","USD",0.20
"91066AC ","D","GBP",0.40
